USERID	MENUID	ITEMID	MENUNAME	MENUCMD	MENUTYPE	RCDVERSION	CREATEDBY	DATECREATED	LASTUPDATEDBY	LASTUPDATED	AUTHTYPE	VISIBLE	ISSYSTEM	IS_SD	IS_SA	IS_SAP	IS_PU	IS_PUP	IS_IN	IS_INP	IS_GL	IS_GLP	IS_BA	IS_SE	IS_SO	IS_FU	IS_FUP	IS_FI	IS_FIP	IS_PR	IS_PRP	IS_PA	IS_PAP	IS_HU	IS_HUP	IS_GE
FIN-ACCT	InventoryRpts	44.0	Transfer In (Transit) List	stocktransferintransitIB	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	50.0	Serial Numbers List	SerialNumberList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	55.0	Batch Numbers List	BatchNumberList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	90.0	Stock List	stockcardcostinglist	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	95.0	Stock List - Consignment	StockConsignmentList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	100.0	Stock Ledger	StockLedger	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	105.0	Stock Ledger - Consignment	StockConsignmentLedger	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	110.0	Repo Details	RepoDetailsList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	112.0	Aging	sysRptstock_aging	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	200.0	Stock Status with Cost	sysRptinv_stock_status_all_whse_w_cost	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	210.0	Stock Ledger	sysRptstock_ledger	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	215.0	Price List	sysRptinv_price_list_price_wo_cost	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	300.0	Goods Receipt List Report	sysRptgoods_receipt	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	350.0	Goods Issue List Report	sysRptgoods_issue	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	400.0	Stock Transfer List Report	sysRptsttrans	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	410.0	Fuel Buffering	sysRptfuel_buff	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	420.0	Fuel Monitoring Sheet	sysRptfuel_moni	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	430.0	DSR and JV List Report	sysRptdsr_jv	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	440.0	Consignment Stock Monitoring	sysRptconstmonitor	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	InventoryRpts	450.0	Early Registration	sysRptearlyreg	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	60.0	Purchase Request List	PurchaseRequestList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	70.0	Purchase Order List	PurchaseOrderList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	80.0	Goods Receipt PO	PurchaseDeliveryList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	90.0	Goods Return	PurchaseReturnList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	100.0	A/P Invoice List	APInvoiceList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	110.0	A/P Credit Memo List	APCreditMemoList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	120.0	A/P Aging - DOCTORS	sysRpthms_ap_aging	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	120.5	A/P Aging - SUPPLIERS/OTHERS	sysRpthms_ap_aging2	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	PURCHASINGRPTS	121.0	Purchase Order Report	sysRpthms_sumpo	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	PURCHASINGRPTS	122.0	Purchase Subsidiary Ledger	sysRpthms_apinvsum	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	PURCHASINGRPTS	123.0	Purchase Order Vs. Receiving Report	sysRpthms_povrr	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	PURCHASINGRPTS	130.0	Purchase Book	sysRptpur_book	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	160.0	Purchase Analysis	sysRptpa	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	161.0	Purchase Order List Report	sysRptpurchaseorder_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	162.0	Goods Receipt PO List Report	sysRptgrpo_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	163.0	Goods Return List Report	sysRptgoodsreturn_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	164.0	A/P Invoice List Report	sysRptinv_rr	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS	165.0	A/P Credit Memo List Report	sysRptprs	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	PURCHASINGRPTS 	200.0	Purchasing Requirement Management	purchaserequirementmanagement	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	SALESRPTS	10.0	Sales Report	rptSales	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	20.0	Collections And Deposits Report	rptCollectionsAndDeposits	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	60.0	Sales Quotation List	SalesQuotationList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	70.0	Sales Order List	SalesOrderList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	80.0	Delivery List	SalesDeliveryList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	90.0	Return List	SalesReturnList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	95.0	A/R Down Payment Request List	ARDownPaymentRequestList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	96.0	A/R Down Payment Invoice List	ARDownPaymentInvoiceList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	99.0	Notes Receivable List	NRInvoiceList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	100.0	Account Receivable List	ARInvoiceList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	101.0	Cash Sales List	ARInvoicePaymentList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	110.0	A/R Credit Memo List	ARCreditMemoList	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	115.0	Sales Inquiry	SalesSummary	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	SALESRPTS	120.0	Consignment Sales Management	ConsignmentSalesManagement	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	SALESRPTS	130.0	A/R Aging - PHIC/HMO/LGU/CO	sysRpthms_araging	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	130.5	A/R Aging - EMPLOYEE/NON-TRADE	sysRptHMS_ARAGING2	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-ACCT	SALESRPTS	131.0	Sales Book	sysRptsb	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	134.0	Sales Analysis	sysRptsales_analysis	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	190.0	Sales Quotation List Report	sysRptsalesquotation_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	191.0	Sales Order List Report	sysRptsalesorder_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	192.0	Sales Delivery List Report	sysRptsalesdelivery_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	193.0	Sales Return List Report	sysRptsalesreturn_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	198.0	A/R Invoice List Report	sysRptarinvoice_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	199.0	A/R Credit Memo List Report	sysRptarcreditmemo_list	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	200.0	Sales Monitoring	sysRptsale_moni	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	300.0	Collection Report	sysRptinv_pay	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	400.0	Sales and Effective Margin	sysRptsaleEffe	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	410.0	Sales Summary	sysRptsales_sum	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	420.0	Daily Lube Sales	sysRptlube_sales	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-ACCT	SALESRPTS	430.0	Lube Sales	sysRptlubesales	P	1	manager	2014-04-08 12:58:57	manager	2014-04-08 12:58:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-BILLING	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-04-03 11:25:30	manager	2014-04-03 11:25:30	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-BILLING	HISRPTS	16.1	Charge/Render Reports	sysRpthms_chrgrpts	P	1	manager	2014-04-03 11:25:30	manager	2014-04-03 11:25:30	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HISRPTS	4.0	Census	sysRpthms_census_filter_roomtype_by_f	P	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HISRPTS	4.2	Daily Collection Summary	sysRpthms_dcr	P	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HISRPTS	14.0	Professional Fees Report	sysRpthms_pf	P	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HISRPTS	16.0	Cash Sales/Request Reports	sysRpthms_reqrpts	P	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CASHIER	HISRPTS	16.1	Charge/Render Reports	sysRpthms_chrgrpts	P	1	manager	2014-04-09 14:57:48	manager	2014-04-09 14:57:48	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-CSR	InventoryRpts	90.0	Stock List	stockcardcostinglist	P	1	manager	2014-04-10 11:13:13	manager	2014-04-10 11:13:13	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-HMO	FINANCIALRPTS	100.0	Journal Ledger	JournalLedger	P	1	manager	2014-04-10 17:43:48	manager	2014-04-10 17:43:48	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-PHIC	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-04-07 16:12:04	manager	2014-04-07 16:12:04	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	manager	2014-04-07 16:12:04	manager	2014-04-07 16:12:04	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC	HISRPTS	4.0	Census	sysRpthms_census_filter_roomtype_by_f	P	1	manager	2014-04-07 16:12:04	manager	2014-04-07 16:12:04	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC	HISRPTS	4.1	Discharged List	sysRpthms_dl	P	1	manager	2014-04-07 16:12:04	manager	2014-04-07 16:12:04	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC2	FINANCIALRPTS	100.0	Journal Ledger	JournalLedger	P	1	manager	2014-04-10 17:55:56	manager	2014-04-10 17:55:56	F	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-PHIC2	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-04-10 17:55:57	manager	2014-04-10 17:55:57	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC2	HISRPTS	2.0	Daily Census	sysRpthms_daily_census	P	1	manager	2014-04-10 17:55:57	manager	2014-04-10 17:55:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC2	HISRPTS	4.0	Census	sysRpthms_census_filter_roomtype_by_f	P	1	manager	2014-04-10 17:55:57	manager	2014-04-10 17:55:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC2	HISRPTS	4.1	Discharged List	sysRpthms_dl	P	1	manager	2014-04-10 17:55:57	manager	2014-04-10 17:55:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PHIC2	HISRPTS	5.1	Transmittal Payments	sysRpthms_transpay	P	1	manager	2014-04-10 17:55:57	manager	2014-04-10 17:55:57	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HIS	500.0	Reports	HISRPTS	M	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	R	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	1.0	Nursing Service Stock Report	sysRpthms_nursinginv	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	2.0	Request vs Delivery Report	sysRpthms_rvd	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	3.0	Price List	sysRpthms_prl	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	3.1	Room Price List	sysRpthms_roompl	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	4.0	Inventory Min./Max. Level Report	sysRpthms_minmax	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	5.0	Inventory Expiration Report	sysRpthms_ixr	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	6.0	Departmental Expenses, Issuances, Purchases & Stock Transfer Report	sysRpthms_deips	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISINV	7.0	Inventory Stock Status (Stock Card vs. Actual)	sysRpthms_inv_SCvsActual	P	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	HISRPTS	8.5	Inventory Reports	HISINV	M	1	manager	2014-04-09 22:34:15	manager	2014-04-09 22:34:15	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	InventoryRpts	4.0	Item List	itemlist	P	1	manager	2014-04-09 22:34:14	manager	2014-04-09 22:34:14	F	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FIN-PURCH	InventoryRpts	4.2	Last Prices	lastprices	P	1	manager	2014-04-09 22:34:14	manager	2014-04-09 22:34:14	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	InventoryRpts	4.5	Inventory Requirement By Sales	inventoryrequirementbysales	P	1	manager	2014-04-09 22:34:14	manager	2014-04-09 22:34:14	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	InventoryRpts	5.0	Inventory Requirement Management	inventoryrequirementmanagement	P	1	manager	2014-04-09 22:34:14	manager	2014-04-09 22:34:14	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FIN-PURCH	InventoryRpts	6.0	Goods Receipt List	goodsreceiptlist	P	1	manager	2014-04-09 22:34:14	manager	2014-04-09 22:34:14	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN-PURCH	InventoryRpts	7.0	Goods Issue List	goodsissuelist	P	1	manager	2014-04-09 22:34:14	manager	2014-04-09 22:34:14	F	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
